158023,94,94,€110.5M,€565K,€226.5M
224527,66,71,€725K,€5K,
227599,66,73,€900K,€2K,€1.5M
233487,66,77,€1.1M,€3K,
184847,66,66,€625K,€3K,€938K
192015,66,67,€750K,€4K,€1.3M
205584,66,68,€650K,€8K,
220944,66,76,€800K,€5K,€1.7M
221456,66,76,€925K,€5K,€1.9M
200209,66,69,€550K,€3K,€729K
213009,66,72,€875K,€9K,€1.7M
243985,66,70,€575K,€2K,€934K
244753,66,78,€1.1M,€3K,€2.5M
208146,66,70,€700K,€1K,€1.1M
229650,66,78,€1M,€2K,
238354,66,72,€750K,€2K,€1.1M
240658,66,79,€1.2M,€4K,€2.9M
240914,66,77,€1.1M,€5K,€1.9M
202259,66,71,€725K,€2K,€961K
212243,66,70,€675K,€1K,€1M
224019,66,75,€975K,€17K,€2M
228627,66,70,€675K,€9K,€1.2M
228883,66,77,€975K,€5K,€1.8M
238867,66,73,€900K,€3K,€2.1M
240915,66,81,€1.2M,€12K,€3.2M
190995,66,66,€700K,€2K,€1.2M
199700,66,66,€625K,€3K,€969K
212244,66,72,€750K,€7K,€1.4M
221972,66,70,€700K,€3K,€1.6M
225812,66,79,€1.1M,€1K,
230676,66,76,€900K,€1K,€1.6M
243732,66,72,€900K,€2K,€1.5M
243988,66,75,€850K,€2K,€1.5M
200981,66,66,€700K,€3K,€1.1M
208917,66,66,€475K,€10K,€808K
211221,66,69,€800K,€2K,€1.5M
243733,66,73,€775K,€2K,€1.3M
186645,66,66,€250K,€2K,€375K
229910,66,78,€1.1M,€6K,€2.3M
234006,66,66,€550K,€5K,€1M
234518,66,74,€825K,€1K,
241686,66,80,€1.4M,€2K,€3.1M
176406,66,66,€550K,€3K,€688K
193302,66,68,€525K,€1K,€696K
223255,66,71,€725K,€1K,€961K
163351,66,66,€300K,€3K,€525K
243991,66,66,€400K,€2K,€620K
180759,66,66,€260K,€2K,€325K
213528,66,72,€750K,€4K,€1.1M
229912,66,74,€825K,€2K,
239384,66,67,€750K,€2K,€1.1M
192792,66,66,€375K,€1K,€825K
210713,66,71,€725K,€2K,€961K
220185,66,73,€925K,€3K,€1.9M
178713,66,66,€625K,€3K,€1.1M
188185,66,66,€600K,€3K,€870K
190489,66,66,€675K,€2K,€844K
229658,66,71,€850K,€1K,€1.2M
200475,66,67,€625K,€2K,€953K
169243,66,66,€70K,€2K,€102K
197148,66,66,€650K,€1K,€943K
202524,66,67,€575K,€2K,€934K
221468,66,70,€575K,€2K,€762K
227612,66,66,€650K,€2K,€813K
227868,66,68,€800K,€6K,
233500,66,79,€1.2M,€2K,€2.4M
235548,66,71,€700K,€2K,€1.3M
236572,66,80,€1.2M,€2K,€2.5M
189724,66,66,€425K,€3K,€574K
195356,66,69,€575K,€3K,€762K
143133,66,66,€200K,€1K,€270K
231197,66,75,€1M,€1K,€1.7M
231965,66,76,€1M,€11K,€1.9M
238877,66,69,€650K,€3K,€1.1M
244509,66,84,€1.3M,€4K,€3.1M
195357,66,66,€325K,€3K,€650K
211742,66,66,€625K,€3K,€906K
231966,66,66,€475K,€2K,€641K
245022,66,80,€1.3M,€5K,€3.1M
144415,66,66,€90K,€4K,€180K
239135,66,66,€600K,€4K,€930K
245023,66,83,€1.4M,€4K,€3.3M
213536,66,72,€ 0,€ 0,
229152,66,75,€1M,€4K,€1.7M
170784,66,66,€575K,€3K,€834K
207905,66,66,€700K,€3K,€945K
208929,66,66,€525K,€6K,€866K
221985,66,71,€725K,€2K,€1M
223009,66,71,€725K,€1K,€1.2M
230177,66,66,€425K,€4K,€808K
189217,66,66,€675K,€5K,€1.2M
221986,66,70,€700K,€2K,€1.1M
229154,66,70,€850K,€9K,€1.5M
172322,66,66,€475K,€4K,€713K
238114,66,76,€875K,€6K,€1.7M
242722,66,75,€875K,€2K,€1.5M
177442,66,66,€425K,€1K,€531K
201251,66,66,€675K,€4K,€844K
221475,66,69,€800K,€2K,€1.1M
223779,66,74,€825K,€2K,€1.3M
229923,66,72,€875K,€3K,€1.5M
234787,66,76,€1M,€3K,€1.8M
245283,66,74,€950K,€6K,€2.1M
202532,66,69,€800K,€5K,€1.5M
202788,66,66,€675K,€2K,€911K
214308,66,71,€850K,€2K,€1.2M
185380,66,66,€475K,€2K,€594K
210213,66,68,€800K,€3K,€1.2M
163621,66,66,€400K,€3K,€760K
231973,66,79,€1.1M,€2K,€2.3M
239397,66,75,€1M,€1K,€1.7M
210726,66,73,€925K,€2K,€1.3M
233254,66,66,€700K,€3K,€910K
234534,66,72,€875K,€2K,€1.7M
182822,66,66,€90K,€1K,€158K
213543,66,71,€725K,€4K,€961K
190247,66,66,€475K,€3K,€831K
198952,66,66,€650K,€2K,€1M
208424,66,70,€825K,€1K,€1.3M
229416,66,66,€425K,€2K,€659K
169000,66,66,€500K,€1K,€725K
242216,66,75,€1M,€3K,
189224,66,66,€575K,€3K,€719K
189736,66,66,€650K,€2K,€1M
205609,66,66,€525K,€4K,€761K
210217,66,71,€725K,€2K,€961K
213801,66,73,€900K,€3K,
219689,66,68,€775K,€2K,€1.1M
221482,66,71,€725K,€1K,€1M
157482,66,66,€525K,€4K,€919K
237098,66,74,€950K,€2K,€1.4M
230187,66,66,€475K,€6K,€879K
240683,66,79,€1.1M,€1K,€2.4M
245035,66,84,€1.1M,€10K,€2.8M
239660,66,73,€900K,€1K,€1.4M
183596,66,66,€375K,€1K,€544K
193580,66,66,€525K,€5K,€1.1M
203309,66,67,€750K,€2K,€994K
210477,66,68,€775K,€6K,€1.3M
220205,66,67,€ 0,€ 0,
229677,66,70,€700K,€2K,€1.1M
238637,66,77,€1.1M,€3K,€1.9M
239917,66,76,€900K,€3K,
240685,66,78,€1.1M,€1K,€1.7M
178221,66,66,€375K,€3K,€619K
208174,66,68,€775K,€2K,€1.4M
210990,66,66,€675K,€7K,€1.1M
232750,66,66,€500K,€4K,€625K
202799,66,71,€850K,€15K,
214063,66,66,€500K,€1K,€675K
217391,66,68,€650K,€2K,€991K
217647,66,66,€600K,€3K,€750K
225071,66,71,€725K,€3K,€1.3M
230447,66,66,€550K,€4K,€1M
243759,66,69,€550K,€3K,
221488,66,67,€600K,€2K,€945K
230192,66,66,€475K,€4K,€903K
238385,66,72,€875K,€2K,€1.3M
239921,66,72,€875K,€3K,€2M
240689,66,66,€425K,€4K,€616K
244273,66,71,€750K,€1K,€1.7M
196145,66,66,€325K,€1K,€439K
226098,66,76,€1M,€19K,
226866,66,73,€900K,€3K,
163634,66,66,€375K,€1K,€581K
241202,66,83,€1.4M,€6K,€3M
246066,66,69,€ 0,€ 0,
200499,66,66,€525K,€2K,€788K
137267,66,66,€150K,€2K,€225K
202803,66,74,€825K,€7K,€1.4M
232755,66,82,€1.3M,€8K,€3.2M
238643,66,67,€750K,€1K,€1.1M
242995,66,71,€700K,€2K,€1.1M
243763,66,66,€675K,€4K,€979K
205876,66,69,€825K,€2K,€1.5M
197941,66,66,€650K,€2K,€813K
213301,66,71,€875K,€4K,€1.5M
239669,66,74,€950K,€2K,€1.4M
206134,66,73,€925K,€14K,
210742,66,73,€900K,€3K,€1.3M
224566,66,74,€825K,€7K,€1.9M
241462,66,76,€1M,€6K,
186422,66,66,€675K,€4K,€1.2M
195126,66,69,€825K,€4K,€1.5M
202295,66,66,€650K,€3K,€813K
222263,66,75,€750K,€2K,€1.3M
238647,66,72,€750K,€1K,€1.2M
177719,66,66,€350K,€2K,€473K
215864,66,75,€1M,€13K,
228408,66,78,€1.1M,€13K,
230200,66,66,€475K,€6K,€879K
165176,66,66,€400K,€4K,€620K
232760,66,71,€725K,€2K,€1M
238392,66,80,€1.3M,€10K,
184376,66,66,€500K,€1K,€1.1M
200505,66,66,€650K,€3K,€943K
225849,66,69,€825K,€2K,€1.3M
233017,66,78,€1.1M,€2K,€1.7M
238137,66,66,€550K,€3K,€688K
238649,66,66,€525K,€1K,€761K
241465,66,75,€975K,€6K,
186937,66,66,€200K,€3K,€300K
209210,66,70,€700K,€2K,€928K
211002,66,66,€500K,€2K,€625K
224826,66,75,€1M,€5K,
235834,66,79,€1.2M,€4K,€2.9M
214843,66,66,€425K,€1K,€574K
231227,66,79,€1.1M,€3K,€2.4M
235579,66,70,€700K,€3K,€1.1M
193851,66,66,€650K,€2K,€943K
228156,66,76,€900K,€1K,€1.4M
235324,66,71,€850K,€2K,
240956,66,80,€1.3M,€3K,€2.7M
202301,66,66,€625K,€2K,€781K
213822,66,70,€700K,€1K,€998K
224062,66,74,€825K,€2K,€1.3M
235582,66,74,€725K,€8K,€1.5M
221503,66,66,€700K,€3K,€1.1M
190015,66,66,€575K,€2K,€1M
192063,66,66,€675K,€3K,€911K
193087,66,66,€475K,€3K,€641K
200256,66,67,€600K,€1K,€915K
232768,66,66,€525K,€4K,€656K
235328,66,72,€875K,€4K,€1.8M
191552,66,66,€375K,€3K,€469K
198721,66,67,€625K,€1K,€1M
214081,66,71,€725K,€1K,€1.1M
224065,66,75,€975K,€5K,
235073,66,79,€1M,€4K,€2.3M
199746,66,66,€500K,€3K,€625K
205378,66,67,€525K,€4K,€1.1M
170818,66,66,€625K,€4K,€1.1M
244546,66,74,€925K,€1K,€1.6M
245058,66,77,€1.1M,€5K,€1.8M
202819,66,72,€750K,€2K,€1.5M
214339,66,72,€750K,€1K,€1.2M
215363,66,78,€900K,€1K,€1.6M
224067,66,71,€725K,€4K,€961K
228675,66,76,€925K,€1K,€2.1M
169539,66,66,€425K,€2K,€744K
204100,66,66,€675K,€3K,€979K
237892,66,66,€625K,€3K,€906K
207429,66,71,€875K,€11K,€1.7M
219461,66,77,€975K,€2K,€1.6M
219717,66,71,€850K,€1K,€1.3M
223813,66,73,€775K,€2K,€1.3M
229445,66,66,€475K,€2K,€665K
229701,66,81,€1.4M,€7K,
231749,66,75,€850K,€7K,€2M
175941,66,66,€425K,€2K,€531K
205382,66,67,€775K,€6K,€1.4M
207942,66,67,€750K,€3K,€1.2M
220230,66,73,€775K,€6K,
227398,66,75,€850K,€1K,€1.4M
235590,66,73,€675K,€5K,€1.6M
240454,66,72,€750K,€2K,€1.5M
209223,66,66,€500K,€10K,€850K
212039,66,67,€600K,€10K,€1.1M
181831,66,66,€375K,€3K,€806K
117063,66,66,€40K,€1K,€70K
212040,66,76,€925K,€3K,€1.3M
214088,66,74,€700K,€5K,€1.5M
230984,66,71,€850K,€4K,€1.3M
243016,66,80,€1.4M,€2K,€3.1M
227145,66,70,€700K,€1K,€1M
245065,66,75,€775K,€1K,€1.3M
193865,66,66,€525K,€1K,€814K
140618,66,66,€260K,€2K,€325K
215370,66,69,€675K,€4K,€1.1M
223306,66,73,€775K,€11K,
224842,66,77,€1.1M,€10K,
228426,66,76,€925K,€1K,€1.4M
228682,66,70,€700K,€2K,€1M
234826,66,80,€1.4M,€16K,
240458,66,76,€1M,€6K,€2.4M
203851,66,66,€525K,€5K,€761K
213835,66,75,€850K,€6K,€1.3M
222027,66,69,€675K,€2K,€1.1M
171083,66,66,€525K,€2K,€656K
237131,66,75,€850K,€7K,€1.6M
155980,66,66,€40K,€1K,€88K
222540,66,75,€1M,€1K,€2.4M
223052,66,67,€ 0,€ 0,
228684,66,78,€1M,€8K,€2.1M
231244,66,77,€850K,€7K,€1.6M
231500,66,70,€700K,€2K,€928K
178508,66,66,€525K,€2K,€814K
198733,66,66,€700K,€3K,€1M
210253,66,69,€675K,€2K,€1M
236877,66,75,€975K,€2K,€1.4M
204622,66,69,€675K,€2K,€1.2M
222286,66,72,€750K,€7K,€1.6M
211791,66,69,€675K,€2K,€962K
213327,66,66,€525K,€2K,€656K
226127,66,70,€850K,€5K,€1.8M
231247,66,77,€975K,€3K,€1.7M
235855,66,81,€1.4M,€5K,€3.5M
176207,66,66,€325K,€3K,€439K
184143,66,66,€675K,€5K,€844K
213328,66,75,€850K,€6K,
214608,66,66,€475K,€2K,
215376,66,75,€850K,€12K,
224592,66,70,€575K,€1K,€934K
229968,66,73,€900K,€2K,€1.8M
242768,66,74,€950K,€1K,€1.4M
243792,66,79,€1.2M,€5K,€3.4M
205393,66,71,€725K,€4K,€1.3M
221521,66,71,€850K,€3K,€1.3M
225105,66,78,€1.2M,€26K,€2.6M
234577,66,82,€1.1M,€1K,€2.9M
240209,66,79,€1.2M,€1K,€2.7M
243793,66,76,€1.1M,€3K,€1.5M
244305,66,71,€725K,€2K,€1.1M
184657,66,66,€500K,€4K,€625K
186449,66,66,€525K,€3K,€919K
190545,66,66,€475K,€3K,€689K
202322,66,69,€675K,€3K,€1.1M
214354,66,67,€750K,€3K,€1.2M
232786,66,74,€950K,€2K,€1.4M
183122,66,66,€ 0,€ 0,
198740,66,66,€475K,€13K,€760K
203348,66,69,€800K,€4K,
207956,66,71,€850K,€3K,€1.6M
215380,66,66,€475K,€3K,€784K
162388,66,66,€260K,€4K,€325K
239956,66,85,€1.3M,€3K,€2.7M
162901,66,66,€325K,€2K,€569K
235093,66,72,€750K,€2K,€1.3M
239957,66,70,€700K,€2K,€1.1M
189013,66,67,€500K,€2K,€713K
199510,66,66,€575K,€1K,€834K
226646,66,66,€475K,€2K,€665K
228182,66,68,€ 0,€ 0,
232790,66,66,€375K,€2K,€469K
238678,66,66,€475K,€2K,€689K
173654,66,66,€600K,€3K,€1.1M
178006,66,66,€260K,€2K,€455K
181846,66,66,€550K,€7K,€1.2M
183894,66,66,€475K,€4K,€689K
203095,66,67,€625K,€1K,€1M
240215,66,82,€1.4M,€4K,
177495,66,66,€575K,€3K,€1M
193111,66,66,€475K,€1K,€689K
215384,66,68,€800K,€3K,€1.7M
225368,66,72,€900K,€4K,€1.6M
239704,66,71,€725K,€2K,€1.1M
110680,66,66,€70K,€2K,€109K
200793,66,69,€675K,€8K,€1.3M
139609,66,66,€400K,€12K,€760K
229721,66,70,€825K,€1K,€1.1M
173401,66,66,€40K,€2K,€58K
187225,66,66,€475K,€6K,€808K
198490,66,66,€600K,€2K,€750K
216154,66,69,€675K,€1K,€894K
236378,66,84,€1.1M,€4K,€2.5M
116314,66,66,€375K,€3K,€713K
186970,66,66,€475K,€4K,€1M
235867,66,69,€825K,€1K,€1.3M
236635,66,72,€750K,€3K,€1.4M
215132,66,69,€550K,€3K,€866K
233564,66,73,€775K,€11K,
236636,66,76,€925K,€4K,€2M
209757,66,66,€425K,€2K,€531K
225117,66,77,€1.1M,€7K,
225629,66,71,€850K,€5K,€1.8M
238685,66,66,€475K,€4K,€736K
183645,66,66,€500K,€4K,€725K
205406,66,66,€500K,€1K,€800K
145758,66,66,€525K,€2K,€656K
155998,66,66,€325K,€2K,€569K
242270,66,75,€1M,€1K,€1.8M
178014,66,66,€425K,€1K,€659K
183646,66,66,€375K,€3K,€544K
185438,66,67,€750K,€2K,€994K
205663,66,68,€775K,€1K,€1.3M
170591,66,66,€375K,€1K,€544K
207712,66,72,€625K,€3K,€906K
217696,66,66,€400K,€5K,€660K
218464,66,66,€625K,€2K,€875K
221024,66,75,€850K,€8K,
241248,66,67,€525K,€4K,€1.2M
188257,66,66,€475K,€2K,€831K
199010,66,68,€625K,€4K,
237410,66,76,€900K,€2K,€1.6M
173666,66,66,€600K,€4K,€1.1M
243554,66,66,€260K,€2K,€403K
183138,66,66,€525K,€6K,€919K
235619,66,84,€1.4M,€10K,
105827,66,66,€300K,€2K,€405K
245091,66,75,€875K,€9K,
193123,66,67,€600K,€5K,€1.1M
214884,66,71,€725K,€3K,€1M
222052,66,70,€700K,€2K,€928K
241252,66,66,€525K,€4K,€1.1M
226405,66,69,€675K,€3K,€1M
228197,66,67,€625K,€8K,€1.1M
186725,66,66,€375K,€2K,€563K
204134,66,67,€725K,€2K,€1.2M
221286,66,71,€850K,€2K,€1.4M
238694,66,72,€900K,€6K,€1.6M
245350,66,66,€550K,€4K,€908K
238951,66,66,€650K,€1K,€943K
205672,66,66,€525K,€3K,€761K
230504,66,66,€350K,€9K,€665K
240744,66,80,€1.4M,€3K,€2.9M
242792,66,76,€1M,€3K,
193896,66,66,€525K,€1K,€761K
209001,66,66,€625K,€11K,€1.1M
218729,66,74,€800K,€7K,€1.5M
221801,66,73,€775K,€5K,€1.9M
227945,66,75,€850K,€2K,€1.7M
229993,66,66,€675K,€6K,€1.4M
223082,66,72,€650K,€10K,€1.4M
223594,66,71,€725K,€2K,€1.3M
223850,66,76,€1M,€2K,€1.6M
188522,66,66,€250K,€2K,€375K
223339,66,66,€675K,€2K,€1.4M
224875,66,77,€975K,€2K,€1.5M
225387,66,75,€850K,€3K,€1.7M
228715,66,74,€825K,€3K,€1.4M
228971,66,66,€425K,€5K,€616K
197996,66,67,€625K,€2K,€859K
200812,66,66,€550K,€3K,€963K
224108,66,77,€1.1M,€7K,€2.3M
237420,66,76,€875K,€2K,€1.6M
242028,66,66,€650K,€2K,€878K
190060,66,66,€650K,€8K,€1.1M
210029,66,71,€725K,€2K,€1.3M
211565,66,71,€875K,€3K,€1.5M
230509,66,66,€700K,€7K,€1.3M
234093,66,76,€1M,€5K,€1.8M
173165,66,67,€500K,€1K,€838K
229742,66,77,€975K,€4K,€2.1M
210543,66,68,€650K,€2K,€1.1M
230511,66,66,€625K,€5K,€1.2M
236399,66,75,€875K,€3K,€1.5M
179055,66,66,€475K,€2K,€641K
183407,66,66,€500K,€4K,€750K
202864,66,67,€625K,€1K,€891K
224624,66,71,€725K,€4K,€1.6M
226928,66,66,€475K,€7K,€950K
230512,66,66,€350K,€7K,€665K
101488,66,66,€260K,€2K,€403K
188272,66,66,€150K,€1K,€263K
192624,66,66,€700K,€5K,€1.3M
198257,66,66,€425K,€2K,€638K
229745,66,80,€1.4M,€14K,
164465,66,66,€350K,€4K,€613K
212338,66,69,€675K,€3K,€1.2M
214386,66,66,€375K,€1K,€506K
202611,66,66,€475K,€2K,€736K
205939,66,69,€825K,€2K,€1.3M
211059,66,71,€725K,€2K,€1.3M
163955,66,66,€375K,€2K,€656K
231027,66,67,€725K,€5K,€1.1M
235379,66,75,€975K,€1K,€1.7M
209268,66,66,€600K,€4K,€1.1M
211828,66,66,€500K,€2K,€625K
215668,66,66,€575K,€5K,€719K
157300,66,66,€300K,€2K,€525K
242036,66,71,€850K,€2K,€1.8M
244340,66,79,€975K,€1K,€2.3M
52340,66,66,€200K,€3K,€290K
163445,66,66,€475K,€6K,€831K
241781,66,69,€575K,€5K,€1M
191861,66,66,€650K,€5K,€1.4M
225654,66,71,€875K,€4K,€1.4M
236918,66,78,€1.2M,€9K,€2.4M
237942,66,76,€900K,€9K,
211831,66,67,€750K,€3K,€1.1M
234359,66,77,€950K,€5K,
171895,66,66,€400K,€2K,€660K
239479,66,66,€625K,€1K,€969K
216184,66,68,€775K,€4K,€1.2M
218744,66,74,€925K,€1K,€1.6M
230264,66,66,€325K,€4K,€618K
183160,66,66,€200K,€3K,€420K
197241,66,67,€750K,€1K,€1.1M
201081,66,69,€675K,€2K,€962K
156025,66,66,€200K,€1K,€430K
224121,66,72,€900K,€8K,
224633,66,70,€700K,€4K,€1.6M
182905,66,66,€475K,€2K,€594K
190585,66,66,€500K,€3K,€750K
214906,66,68,€625K,€4K,€1.2M
234874,66,70,€700K,€2K,€1.2M
235642,66,79,€1.2M,€10K,€3.1M
235899,66,74,€825K,€2K,€1.4M
178043,66,66,€600K,€2K,€930K
208764,66,69,€550K,€2K,€784K
216444,66,68,€775K,€2K,€1.3M
220028,66,73,€750K,€1K,€1.1M
233084,66,76,€900K,€4K,
187004,66,66,€625K,€4K,€1.1M
207741,66,66,€675K,€5K,€844K
223357,66,77,€1.1M,€5K,€2.5M
235133,66,71,€875K,€5K,
219518,66,69,€800K,€5K,
177278,66,66,€300K,€1K,€435K
186494,66,66,€425K,€2K,€744K
200319,66,66,€475K,€3K,€831K
221567,66,70,€675K,€2K,€894K
210304,66,66,€675K,€2K,€979K
222080,66,75,€1M,€1K,€1.6M
172928,66,66,€475K,€4K,€831K
190592,66,68,€600K,€4K,€915K
203137,66,69,€675K,€3K,€928K
208513,66,73,€900K,€5K,€1.7M
212353,66,67,€625K,€3K,€1.1M
213377,66,67,€775K,€9K,€1.3M
215169,66,66,€500K,€4K,€725K
228225,66,75,€850K,€5K,€1.8M
177793,66,66,€500K,€3K,€875K
186241,66,66,€675K,€2K,€911K
214914,66,66,€325K,€1K,€439K
224386,66,77,€1.1M,€5K,
242050,66,74,€950K,€2K,€1.6M
213635,66,74,€825K,€4K,€1.6M
226179,66,71,€725K,€3K,€1.2M
234371,66,74,€700K,€11K,
239491,66,74,€950K,€4K,€1.6M
204164,66,73,€775K,€4K,€1.1M
205956,66,68,€650K,€2K,€1.2M
214660,66,71,€725K,€2K,
224388,66,77,€975K,€1K,€1.6M
231044,66,77,€1.1M,€3K,€2.1M
232580,66,77,€975K,€6K,€2.1M
234372,66,67,€575K,€3K,€877K
121988,66,66,€260K,€2K,€377K
191108,66,66,€625K,€2K,€1.1M
193412,66,66,€625K,€5K,€938K
216709,66,66,€500K,€2K,€725K
229509,66,66,€500K,€6K,€725K
165509,66,66,€625K,€4K,€1.1M
232581,66,67,€625K,€3K,€859K
199046,66,66,€650K,€4K,€1.1M
220038,66,74,€825K,€2K,€1.6M
222342,66,68,€550K,€5K,€1.2M
232070,66,66,€675K,€1K,€911K
236166,66,66,€325K,€7K,€618K
246406,66,71,€ 0,€ 0,
187014,66,66,€500K,€3K,€825K
197511,66,66,€350K,€10K,€578K
198279,66,66,€475K,€2K,€713K
199815,66,68,€775K,€3K,€1.4M
203399,66,72,€750K,€10K,
209287,66,73,€925K,€3K,€1.7M
216199,66,71,€725K,€3K,€1.2M
172423,66,66,€260K,€2K,€455K
245383,66,74,€825K,€1K,€2M
224648,66,68,€625K,€5K,€1.4M
236168,66,66,€600K,€8K,€1.1M
177544,66,66,€375K,€1K,€544K
199049,66,67,€600K,€3K,€975K
208521,66,66,€260K,€2K,€390K
157321,66,66,€220K,€2K,€275K
223369,66,69,€675K,€1K,€1M
226697,66,72,€875K,€2K,€1.6M
207754,66,70,€850K,€3K,€1.6M
208778,66,66,€425K,€1K,€659K
232586,66,72,€750K,€3K,€1.1M
202123,66,71,€875K,€5K,€1.6M
206219,66,67,€625K,€2K,€1M
219531,66,69,€675K,€4K,
223115,66,67,€775K,€19K,
232331,66,80,€1.4M,€4K,€3.7M
243851,66,67,€750K,€1K,€1.7M
244363,66,76,€800K,€7K,€1.5M
211340,66,66,€ 0,€ 0,
27532,66,66,€40K,€7K,€72K
170636,66,66,€475K,€2K,€831K
198285,66,71,€625K,€4K,€1.1M
201869,66,70,€700K,€2K,€1.1M
214669,66,66,€675K,€4K,€979K
223885,66,78,€925K,€4K,€1.8M
231821,66,70,€700K,€8K,€1.2M
235149,66,73,€900K,€2K,€1.5M
238989,66,66,€650K,€3K,€943K
183437,66,66,€475K,€1K,€760K
184461,66,66,€150K,€2K,€203K
189325,66,66,€500K,€2K,€625K
208014,66,70,€700K,€3K,€1.3M
233870,66,69,€650K,€2K,€1.4M
235918,66,71,€725K,€5K,€1.1M
236174,66,66,€700K,€4K,€1.3M
193166,66,70,€850K,€13K,€1.5M
203151,66,68,€775K,€3K,€1.4M
152463,66,66,€475K,€2K,€594K
232847,66,66,€425K,€1K,€531K
179855,66,66,€350K,€5K,€613K
189839,66,66,€350K,€2K,€473K
232848,66,66,€500K,€3K,€625K
234640,66,77,€1.1M,€3K,€2M
192912,66,66,€575K,€2K,€776K
657,66,66,€150K,€4K,€263K
225169,66,72,€875K,€2K,€1.7M
233105,66,68,€650K,€3K,€1.2M
186513,66,66,€375K,€3K,€638K
202131,66,68,€775K,€3K,€1.5M
214419,66,68,€800K,€1K,€1.1M
172179,66,66,€475K,€4K,
243859,66,74,€950K,€2K,€1.7M
205460,66,68,€650K,€5K,€1.1M
211604,66,72,€650K,€2K,€1.3M
244884,66,83,€1.3M,€2K,€2.8M
144021,66,66,€180K,€4K,€261K
155541,66,66,€260K,€4K,€325K
223125,66,69,€675K,€2K,€1M
232853,66,66,€650K,€2K,€813K
233109,66,71,€875K,€3K,€1.3M
235925,66,75,€750K,€4K,€1.3M
193173,66,66,€650K,€4K,€1.1M
200086,66,66,€650K,€2K,€878K
230038,66,79,€1M,€4K,€2.1M
232342,66,66,€650K,€5K,€943K
232598,66,66,€375K,€3K,€469K
234646,66,69,€550K,€4K,€839K
235670,66,75,€1M,€3K,€1.6M
241814,66,71,€725K,€4K,€1.5M
182422,66,66,€425K,€5K,€914K
203415,66,71,€850K,€4K,€1.6M
161943,66,66,€260K,€5K,€455K
202904,66,69,€675K,€2K,€894K
212120,66,70,€700K,€4K,€1.1M
214680,66,70,€600K,€2K,€1.1M
222104,66,76,€925K,€6K,€1.9M
169112,66,66,€575K,€4K,€1M
245144,66,71,€875K,€5K,
194200,66,66,€475K,€3K,€736K
136601,66,66,€40K,€1K,€50K
220569,66,72,€875K,€3K,€1.3M
243609,66,66,€260K,€2K,€546K
244377,66,75,€875K,€2K,€2M
183449,66,66,€425K,€3K,€744K
199578,66,66,€625K,€3K,€969K
220058,66,75,€750K,€3K,€1.5M
232090,66,73,€775K,€4K,
233114,66,75,€850K,€3K,€1.7M
240282,66,73,€750K,€10K,
191130,66,66,€525K,€3K,€1.1M
199323,66,69,€675K,€1K,€1.5M
215195,66,75,€1M,€2K,€1.5M
225435,66,77,€975K,€1K,€1.5M
239259,66,82,€1.2M,€2K,
245403,66,69,€825K,€1K,€1.2M
190619,66,66,€575K,€3K,€863K
205724,66,67,€525K,€1K,€853K
206492,66,69,€825K,€3K,€1.5M
214172,66,66,€500K,€1K,€675K
215196,66,66,€70K,€3K,€105K
215708,66,66,€525K,€2K,€919K
176540,66,66,€40K,€1K,€54K
244892,66,87,€1.5M,€8K,€4.2M
224669,66,66,€650K,€5K,€1.4M
181149,66,66,€375K,€2K,€544K
202654,66,66,€250K,€2K,€338K
217758,66,69,€825K,€5K,€1.6M
177310,66,66,€650K,€3K,€943K
213407,66,74,€700K,€14K,
152735,66,66,€90K,€2K,€158K
236703,66,77,€1.1M,€2K,€1.9M
238495,66,74,€825K,€1K,€1.3M
241823,66,77,€975K,€2K,€1.8M
189343,66,66,€525K,€2K,€814K
213152,66,74,€950K,€8K,€2M
212385,66,72,€750K,€2K,€1.2M
214177,66,66,€500K,€1K,€700K
215969,66,69,€675K,€2K,€1.2M
156321,66,66,€230K,€2K,€403K
221857,66,67,€750K,€6K,€1.7M
223137,66,74,€975K,€8K,
229793,66,76,€1.1M,€1K,€2.5M
230561,66,75,€1M,€10K,
232609,66,70,€850K,€3K,
235425,66,77,€975K,€2K,€1.7M
237217,66,71,€850K,€2K,€1.3M
186529,66,66,€475K,€2K,€713K
189345,66,66,€260K,€4K,€403K
211618,66,69,€825K,€4K,€1.3M
213922,66,66,€550K,€4K,€853K
214178,66,69,€800K,€1K,€1.1M
227746,66,73,€900K,€2K,€1.3M
228770,66,79,€1.1M,€9K,
171682,66,66,€260K,€2K,€390K
241570,66,76,€1M,€3K,€1.9M
184482,66,66,€625K,€5K,€1.2M
226723,66,66,€500K,€1K,€675K
177315,66,66,€325K,€15K,€618K
193187,66,66,€675K,€4K,€1.2M
216484,66,69,€825K,€2K,€1.5M
223652,66,73,€900K,€3K,€1.6M
225956,66,74,€950K,€6K,
162980,66,66,€425K,€3K,€808K
232612,66,66,€475K,€4K,€594K
235172,66,82,€1.2M,€7K,€3.1M
182180,66,66,€425K,€1K,€659K
188580,66,66,€575K,€2K,€719K
228261,66,68,€625K,€4K,€953K
241829,66,76,€925K,€3K,€2M
193701,66,66,€675K,€5K,€1.2M
209062,66,67,€775K,€2K,€1M
213670,66,73,€750K,€2K,€1.1M
229286,66,73,€925K,€3K,€1.6M
236198,66,66,€700K,€5K,€1.3M
246182,66,74,€975K,€1K,€2.3M
193958,66,66,€525K,€4K,€919K
207783,66,66,€500K,€3K,€750K
